Date,TVSMOTOR,PERSISTENT,TRENT,ADANIPOWER,PRESTIGE,NTPC,ABB,MAXHEALTH,ITC,LT,TITAN,BHEL,TATAPOWER,SUNPHARMA,OIL,CUMMINSIND,BHARTIARTL,IOC,OBEROIRLTY,SIEMENS,ADANIENT,FORTIS,CHOLAFIN,NMDC,DLF,ESCORTS,ALKEM,M&M,POWERGRID,JINDALSTEL,COFORGE,JSWSTEEL,TORNTPHARM,BAJAJ-AUTO,TATACONSUM,APOLLOHOSP,TATASTEEL,NESTLEIND,ONGC,LTTS,SBIN,HINDALCO,ICICIBANK,COLPAL,INDIGO,AMBUJACEM,BRITANNIA,BAJAJFINSV,PIDILITIND,ULTRACEMCO,GODREJCP,MPHASIS,SBILIFE,HINDPETRO,CIPLA,GRASIM,SAIL,EICHERMOT,WESTLIFE,HCLTECH,PIIND,INDUSINDBK,BOSCHLTD,AXISBANK,ASHOKLEY,MARUTI,CONCOR,ASIANPAINT,MARICO,ADANIGREEN,ADANIPORTS,GODREJPROP,PAGEIND,BAJFINANCE,DRREDDY,DMART,VEDL,AUROPHARMA,TECHM,RELIANCE,LUPIN,ACC,HEROMOTOCO,HAVELLS,TCS,HINDUNILVR,DIVISLAB,INFY,WIPRO,HINDZINC,BATAINDIA,HDFCBANK,HDFCAMC,BPCL,SHREECEM,RAMCOCEM,JUBLFOOD,DABUR,UPL,KOTAKBANK
2021-03-15,0.01395070181444713,-0.007068327162571442,-0.03502367235183379,0.04966887417218535,-0.0185943364039578,0.012832263978001857,-0.01594045272245248,-0.01866666666666661,0.001218323586744674,-0.019980184940554868,0.006543001686340588,0.034644194756554336,-0.015011037527593807,-0.013200782268578903,-0.004548038658328646,-0.023814911189048438,-0.0026236517345251675,-0.0033585222502098278,0.06802721088435382,-0.026365152146727855,0.0023487305670506498,0.038044987503471184,0.005923279428356798,0.014916467780429654,-0.013776337115072979,-0.012602759569767974,-0.031584640346133064,-0.013320869362000387,0.018711018711018657,0.026601605540689688,0.037649219467401185,0.026029850746268623,-0.012270437185112892,-0.021820948110185756,-0.012352702153596185,0.006803635325146606,0.022916666666666696,0.0065781605071164595,-0.006404391582799707,-0.0025713504148811017,0.00734715297822075,0.01090248334342836,-0.015256588072122046,-0.01439625142575307,-0.0012019591934854246,-0.020207253886010412,0.004702627939142445,-0.024662774310448943,-0.005803156917362995,-0.011554424048868972,-0.008085664335664267,0.007018737245686912,0.0063443447823232635,0.0023194168323392717,-0.0005583472920156485,0.0033113787707870213,0.052848318462594523,0.012113744075829214,0.014039504260263458,0.013377584886392624,-0.006115323889790747,0.015645626558451253,0.006486181613085007,-0.00826005861977086,-0.004269854824935915,-0.0009723513993404875,-0.02869828893220705,-0.019301642825910403,-0.003935008885503799,0.028002757194554473,-0.012497424981116612,-0.014309851384434968,-0.012301485837665882,-0.021582733812949617,-0.019033096125606996,-0.006582836691325644,0.024322968906720144,-0.015266725611553289,0.023324196361824256,-0.013447192775814631,0.012577417818008696,-0.01149553883590193,-0.026580117210933563,-0.003490164083038594,0.0026815350152880058,0.0027667536001814153,-0.028772369413875176,-0.0009091900934647956,0.002822201317027151,-0.003974167908594062,-0.0071727435744172174,-0.015077319587628923,-0.0186092066601371,0.006871278057718699,-0.0020558453513347397,0.0065135242641207736,-0.0029443930344073,0.005062565670073571,0.001692729324520581,-0.00852713178294573
2021-03-16,0.003291972651304098,0.06887005649717515,0.004019625229059409,0.04731861198738185,-0.045193811924213456,-0.008597285067873384,-0.0038683383414500616,0.01976284584980248,0.01168167437332679,-0.014793597304128103,0.005863825224500685,-0.024434389140271517,-0.01658449125952488,-0.005284888521882802,0.006282124500285535,-0.004056324969577529,0.012373343725642805,-0.006739679865206405,-0.016677841099564272,0.007947126190731124,0.0017853157777281137,0.038255751738897725,0.010655201420693317,0.0029394473838917357,-0.0001643385373870654,-0.009022556390977376,-0.010573736922446897,-0.0018356229275224845,0.0016326530612245094,-0.007819687212511583,0.059292035398230025,-0.008611660654020636,0.016371863430687084,-0.0027833490237813008,0.0049370525796099685,0.025578989521457762,-0.0169721656483367,-0.005346958174904937,0.006906077348066253,0.01689399202837616,-0.013935920812711555,0.0002995805871779389,-0.014167357083678445,0.009226823470536827,0.012124311802400811,0.006698395910453181,0.011216090888013008,-0.00779234183094224,0.003969180480971168,0.011963818972940521,-0.0002937504589851647,0.06285117750007663,-0.006467391304347925,-0.0009917355371901193,-0.016387337057728213,0.0002901494269549332,-0.0215123859191656,-0.0031467156155761122,-0.012890289315382386,0.01501486370736127,0.001208215867901874,-0.0038030135271747145,-0.011427770884201216,-0.008933369156367554,0.014579759862778818,0.008604516665961404,-0.0061322332478537245,0.04823779193205935,0.006371861858034844,0.022378677395021418,-0.0023642305820178455,-0.005597145455817576,0.02795835011217873,0.0027573529411764053,0.024756750532558103,-0.012143144350623247,0.001223990208078396,0.006764036872979773,-9.740417863934869e-05,-0.003929957218187341,-0.008516044038769155,-0.0005376039839283253,-0.002875969849722604,-0.009824880600409314,0.014317629600639314,0.015016848723341747,-0.009601289944297875,0.007571345369831173,0.0068011257035647255,0.00980881130507072,-0.0048498227306174035,-0.010728771424833083,-0.010645375914836941,-0.0154686078252958,-0.007732084624274993,-0.01299214543298921,-0.005146810664866774,0.0057023379585630085,-0.0017703387784663294,-0.008079228563982244
2021-03-17,-0.02793202086488289,-0.034515566361858596,-0.03143950544598184,0.051204819277108404,0.0063717458583651965,-0.027384755819260587,-0.0015949516313581436,-0.023013565891472854,0.013230695212893995,-0.016520727869749563,-0.018921349811785948,-0.07050092764378468,-0.058340929808568864,-0.02913830317117705,-0.02156640181611791,-0.023622505381974856,-0.012125878163795512,-0.025445292620865145,-0.01951759993181612,-0.03328997318750171,-0.02662062820227218,-0.048441123421798515,-0.0204383612318505,-0.02579132473622492,-0.04289940828402372,-0.015396572782116258,-0.00974600188146757,-0.007000059322536556,-0.01833740831295838,-0.045742543656312806,-0.014202172096908994,-0.0080995421997887,-0.021450542334466527,-0.023218268138844422,-0.011954474740031085,-0.024680712600667065,-0.026933701657458564,-0.01708278580814726,-0.052583447645176085,-0.068844618648639,-0.027473253203011527,-0.02246181491464505,-0.009160433649886612,-0.011652772182105475,0.007995957434159706,-0.016459464191910356,-0.00607606546100703,-0.00920580433765017,0.0020930232558138417,-0.018027244181055502,-0.02916329978696841,-0.02715507279870577,-0.02746020458399423,-0.025479814692256797,-0.02543228575034706,-0.012545322697606887,-0.038640906062624825,-0.005279870727720293,-0.018185335654865464,-0.019657483246463103,0.0018324841333690056,-0.02488644051415867,-0.013135607517629988,-0.013351406302948177,-0.05156382079458999,-0.011978518383844117,-0.03230872784384109,-0.018492262821032224,-0.008357604153476084,-0.04549926217412692,-0.04056597198020495,-0.022092450573418576,0.0036235939336279888,-0.01741521539871682,-0.02112478229114001,-0.018283946597199674,-0.00831295843520774,-0.0019620667102682177,-0.006331888363937499,-0.021525245967137785,-0.031082427751150887,-0.021798827959120137,-0.02044341611067968,-0.024484358491432823,0.0009324608929115463,-0.007909805931240355,1.4800562421424246e-05,0.0021676300578035157,-0.02259492196599111,-0.02831741850510361,-0.004907068194804021,-0.011109641581801277,-0.02017484868863484,-0.050369685767097994,-0.021457631567435076,-0.04809809809809806,-0.026460859977949114,-0.002929502929503003,-0.017815397017331702,-0.018129269574356344
2021-03-18,-0.011597715077029669,0.012044235191065455,0.0007294389398821988,0.02292263610315204,0.0041606367583213455,-0.025809479117785084,-0.008647334606702639,-0.019092486982395185,0.033475783475783505,-0.006642785100685278,-0.002954059284913879,0.03992015968063867,-0.02662149080348497,-0.017443351859769196,-0.014501160092807441,0.02294261367022221,0.008280565026790088,-0.010443864229765065,0.006693324061195938,-0.016202114513250043,-0.003261242705115075,0.020579474681830412,-0.0036820241691843947,-0.0072202166064982976,-0.010132234243517058,-0.008044205540728488,-0.000778993768049796,0.010394886193918262,0.002905770029057564,0.001943319838056734,-0.025423728813559365,0.0015384615384614886,-0.021134916039374785,0.026585611833258582,-0.01400513797961389,-0.012911189697738079,0.0007097232079489313,-0.015556635877491454,0.008204633204633272,-0.015621077835061392,-0.0028520983294851865,0.016544117647058876,-0.018490245971162,-0.013075789407669847,0.014390610716286778,0.0007121239095602139,-0.008146140315464678,-0.009973753280839937,-0.005569737758180482,-0.0015643571948927848,-0.0005296610169490679,-0.027348853783109583,0.0016873839923505773,-0.01018675721561968,-0.02201644758142851,0.015128148637732153,-0.01940401940401948,0.006649036645258732,-0.005221674876847215,-0.040204567319864326,-0.034842739237118,-0.006095445760444074,-0.027714999811951135,-0.01257040802308007,-0.035650623885918,0.006950096607758471,0.01217250173892892,-0.007594048577147516,-0.015196015834503918,-0.024435283002662622,-0.012495459498728656,-0.03154903230448247,-0.017467066285634658,0.001865671641791078,-0.03283016702060493,0.006550906346916019,-0.014546351084812725,-0.037412129155248386,-0.023381206803588017,-0.02256022866476115,-0.02061906161230287,0.00237316586114078,-0.026969309669799935,-0.035552834808815215,-0.024558698340802043,-0.004985850963482141,-0.031199123819672603,-0.03597692862292723,-0.02240228789323173,-0.02965096577431381,-0.0064174012902353805,-0.002942356560117765,-0.02333562113932741,-0.012408759124087676,-0.00919075187577767,-0.00467953099532048,-0.027441414757383042,-0.010709885318927026,-0.012967826657912185,-0.020337168852020193
2021-03-19,0.02285464098073553,0.05063291139240511,-0.02909554759156885,0.03361344537815114,0.029003783102143688,0.045279383429672526,-0.00942338681426469,0.008341759352881617,0.024351022283482626,-0.011798893634899499,-0.001873041819915544,-0.0019193857965451588,0.035803083043262074,0.006526847097728661,-0.061212477928193065,0.044448328090411326,0.00521739130434784,0.017590149516270914,0.018910284086002926,0.028778785764131065,0.02135353883244373,0.020960466967365532,0.04775893110963714,0.00969696969696976,-0.002775850104094424,0.017962029633559418,-0.0017873780684909413,0.005498728788505769,0.04263245033112595,0.011960562469694569,0.032173913043478164,0.04112017015242819,0.0200701398571852,-0.00394323918679218,0.008993108085392443,-0.008145469293946661,0.039716312056737646,0.015555555555555545,0.002872187649593183,0.01702628481757551,0.011032416235358111,0.009945750452079682,0.01391289319045974,0.0032725424159623095,-0.03276258030756718,0.008539405799679711,0.00783509950140271,0.0011134676564157342,0.021586931155192612,0.024876921068194502,0.018245135892194675,0.01743245306060137,0.018249199842776065,0.005145797598627766,0.007283321194464731,0.016892136294581528,0.03886925795053009,-0.0011634016362680466,-0.06952560166386057,0.01340015826958596,0.053388185263936405,0.009074591144794697,0.021732173815192102,0.01043478260869568,0.02957486136783727,-2.8114566859915868e-05,0.027259191387011716,0.002786384146721721,0.024118257261410703,0.049962583087555634,0.009710880600309002,-0.021024479031239496,0.005010144434039798,0.01582867783985109,0.014657883805115457,-0.024484281289131937,0.0017513134851137035,0.017762099269711618,-0.006775747841798796,0.03634464751958211,0.005250787618142683,0.013425725422260726,0.003973796222399573,0.01943264489038632,0.004511773423349297,0.04372065727699548,0.029759540468697443,0.005496971056764721,0.0007313505607020598,-0.010476689366160308,0.012883706700207442,0.004426559356136783,0.008784258608573348,0.015028332101502784,0.012829238028989831,0.006550449022715288,0.027588677893228164,0.005556620042153515,0.04016298020954623,0.0019120458891013214
2021-03-22,-0.006591901378306453,0.011069920708475012,0.0010010010010008674,0.04878048780487809,0.048319327731092265,0.012442396313363968,-0.017859037380203002,0.02306342441714726,0.013680197353666879,-0.007936226749335695,-0.003514278890443312,0.0038461538461538325,0.005760921747479442,0.021960919937748624,-0.006269592476489061,-0.0023425734842992263,-0.003748558246828182,0.004321521175453702,0.017203389830508398,-0.0021706099413935087,0.1139774068453887,0.05067567567567566,0.031744596183413076,-0.043817527010804325,0.017049408489909545,0.014257528943155906,-0.001638188848886446,0.0032341526520052177,-0.029773719730051607,0.025235585369749236,-0.01600673967986521,0.010781977074111992,0.014456134537320864,0.004027342091204256,0.03381924198250719,-0.01005247733933079,0.014324693042292003,0.008266472161439387,-0.008591885441527447,0.0015236846165713747,-0.011181463020342064,0.013876454789615078,-0.022500639222705066,-0.00047502929347309486,0.030205578264005828,0.04286470276944798,0.02821208100155781,-0.0036544674540542887,0.006282124500285535,0.008393285371702586,0.032490706319702634,0.0022504951089239444,-0.00716885408624679,0.008191126279863514,0.01603891408663638,0.001885248817273144,-0.0020408163265306367,0.005767424384745423,-0.008728046833422098,0.019053568639700202,0.008359296151652096,-0.043235497578812176,-0.01223537348004311,-0.013838209982788285,-0.02333931777378817,-0.0017290944746294334,0.0003344854498830152,0.005992742353551073,0.01721954925297542,0.04997484487674009,0.0519489981785064,0.07152343008916717,0.048960526292570306,-0.01191567369385882,0.018598666510702966,-0.02709184879910831,0.006993006993007089,0.015810276679841806,0.02435696599120707,-0.009422553663206545,0.010546214307034063,0.05982905982905984,-0.007717403905072695,-0.006465826907418926,0.026047472296898633,0.017798058000475514,0.010577693380411146,0.019599092565733223,0.00950060901339822,-0.017998941238750787,-0.00922942676869376,-0.018963675213675146,0.004179728317659448,0.01553398058252431,0.0006608084880479481,0.022987299254749738,0.003922594142259372,0.016577743902439046,0.004316891837876646,-0.006270447110141797
2021-03-23,-0.001982075146501394,-0.014360645719814658,0.017249999999999988,0.04909560723514206,0.013694054776219211,-0.010923987255348044,0.006301310672619964,0.0034305317324183626,-0.016814159292035447,0.003071318881468388,0.024001917414229856,-0.008620689655172487,-0.00190930787589505,-0.005329949238578657,-0.006309148264984188,-0.0020685413987812096,0.002411963338157186,-0.027538726333907082,-0.013413313338331956,0.007668044376767602,0.06795822612380831,0.033638387336136555,-0.018758765778400965,0.03389830508474567,0.019329456038316817,0.0023122660207004486,-0.00879586346377681,-0.00984701951819933,-0.020867430441898538,-0.016513475619255424,-0.017979452054794565,-0.007859869750729831,0.010085337470907785,0.003711030766082146,0.021835468535976288,0.014336855874152343,-0.00336247478143914,0.005666747046057408,-0.02359171882522859,-0.009705933329481664,0.015531335149863823,-0.023693892568064756,0.022582614002964352,-0.005259489259235806,0.034775505440966414,0.029939106901217816,0.001122208506340483,-0.00010631511800984761,0.014755959137343844,0.031376337693222345,-0.0059048030532152795,0.0038920990389508248,-0.001444123528104968,0.011171293161814422,0.00420521446593769,-0.0018817013420434625,-0.014314928425357865,0.009675551487756229,-0.011381939224739512,0.002145593869731899,0.0016101307687288458,0.022620461705314288,-0.0020000278749529032,0.02003630270874046,0.009191176470588314,0.0119697236402041,0.014489522960321022,-0.006348682854433574,-0.00398307194423686,0.04907363041047752,0.023064136306967686,0.019688385269121866,0.03575381965122659,-0.0018552875695733162,0.0041915480018375195,0.018593104406097183,0.0007440476190476719,0.013049985034420786,0.00029598934438368474,0.012157281652169338,-0.0008368612779364737,0.02889784946236551,-0.009479780362835255,0.004049363671423167,0.00413784288978003,-0.006756756756756577,0.026424345630440937,0.000547125765976153,0.002654440154440163,-0.028032345013477178,0.008231428474645197,0.021099918322896816,0.004509191814082492,-0.00693116634799229,0.0503700680776864,0.009850194951775082,0.01823391508205252,-0.00046860356138711534,0.008278277481493346,-0.005486968449931462
2021-03-24,-0.02132803730247801,-0.021286489279256027,-0.035328090439911475,0.027093596059113434,0.0028006589785831704,-0.024390243902439046,-0.015565176942068937,-0.008547008547008517,-0.028127812781278183,-0.025064976679602502,-0.004814926271441311,-0.03671497584541061,-0.031563845050215145,-0.004337841286042421,-0.013968253968253852,-0.030252100840336138,-0.010587102983638075,-0.025663716814159354,-0.028711366323256216,-0.025770413945706783,-0.031131897203325765,-0.005264417324718829,-0.020010720028586837,-0.04371584699453546,-0.046316496056385326,-0.03251675271888399,-0.008739172281039376,-0.03936541762860357,0.009611366485582806,-0.027720576587992984,-0.01482127288578905,-0.010072430964237156,-0.005982698682189369,-0.02033520464338623,-0.007885191610156106,-0.009213540341053705,-0.05128205128205121,-0.014027095072533302,-0.0231755424063117,-0.028216945724675813,-0.034478132546283735,-0.04205607476635509,-0.03223055934515684,-0.010160530003822221,-0.02210380895993691,-0.0021349975365412277,-0.00858928371258827,-0.021584263689526817,0.003691275167785113,-0.011593722528858263,-0.009923940601231473,-0.0024454981956995026,-0.020246968517076303,-0.029126213592232997,0.021711119701069537,-0.01671824422864865,-0.024896265560165887,-0.015576727407270341,-0.0028239383078092484,-0.005301524188204176,0.001477201138313955,-0.03166506742083719,-0.02124487644105555,-0.0330572856067346,-0.023679417122040025,-0.01670551400243525,-0.017798286090969118,0.013794963282578898,0.0014996250937264755,-0.016975602329387773,-0.04292194164240737,-0.03187942769829133,-0.032627391871413614,-0.020446096654275103,-0.0049745554348448184,-0.026605082405876668,-0.0017348203221808634,0.011463688471311295,-0.02140356068451943,-0.019248165644788373,-0.002414149874365723,-0.011234487263226622,-0.011322852954556928,-0.011955060495486891,-0.006841468847451182,-0.008000684550549919,-0.00423347015832598,-0.012978017571360856,-0.010830324909747335,-0.019966722129783565,-0.022846391614030348,-0.014264764698040278,-0.016229281767955794,-0.01564380264741272,-0.01797458339514424,-0.01569802885592364,-0.021744691737017097,-0.007876230661040928,-0.03868319254756458,-0.016551724137931045
2021-03-25,-0.014910887594847488,-0.047352584067993475,-0.034520094261511924,-0.04796163069544368,0.006571381632988427,-0.028301886792452824,0.011667635940680654,-0.020935960591133007,-0.020143551748089794,0.0014242413176057678,-0.02506467761986375,-0.033099297893681046,-0.02567901234567893,-0.016316418930462984,0.00643915003219564,-0.011496244945118472,-0.030350194552529186,-0.04450499545867381,-0.04034081029386205,-0.001468022048029316,-0.04281047345068023,-0.03848929516478228,-0.020054694621695512,-0.026666666666666616,-0.025162766144641857,-0.04148215434692093,0.0254582880223706,-0.024279023909292485,-0.021937086092715163,0.007657217334636757,-0.025663716814159243,0.0014862238481765377,-0.006222041480276608,-0.028291545836744425,-0.022651406771578397,-0.037762022194821165,0.028449502133712556,-0.016901750972762586,-0.028268551236749095,-0.0024213559593371237,-0.012922050854522804,-0.011801730920535047,0.007136563876651847,-0.01518808121762072,-0.040766902119071635,-0.03192890059249498,-0.026542293830824737,-0.01570310801999575,-0.016828262565474095,-0.02801571737878439,-0.005267778753292429,0.00038865137971222374,-0.01884864312478718,-0.024137931034482807,-0.007188347310675414,-0.010744130521289419,0.024822695035461084,-0.030143010166688744,-0.01644701012961558,-0.01906421360118893,-0.004663673239192256,-0.0009387712527382241,-0.02346104866642651,-0.01670441676104184,-0.022388059701492602,-0.03953327106507021,-0.015771812080536907,-0.01692210104151759,-0.006738208135762425,-0.04998644829054866,-0.026313927990379904,-0.04433603558361443,-0.01989788294316064,-0.028462998102466774,0.006895759108148436,-0.02087127048606241,-0.004468718967229446,-0.01834433604019403,-0.023635538981000792,-0.027312323853446063,-0.019903200316080616,-0.02232791650151933,-0.03142628287063065,-0.002721220661839663,-0.018022492070103535,-0.035172086603985075,-0.00889074012898039,-0.01473684210526316,-0.027737226277372184,0.006225240520656428,-0.016847751340943518,-0.010413849066810865,-0.014391014391014423,-0.02689486552567233,-0.008018832296885603,-0.01987096774193553,-0.015080195258019513,-0.02211511199319527,-0.02168021680216814,-0.010939691444600164
2021-03-26,0.022212270488132457,0.00942037016513364,0.0027706313081337086,-0.05037783375314864,0.005712420434143883,0.011650485436893288,0.04447957460568386,-0.0002515723270440917,-0.0033081285444234165,0.01983808620815397,0.037908812075679865,0.010373443983402453,0.048656867714140795,0.019887103777681325,0.007677543186180413,0.016188416807901396,0.02899277688603541,0.0,0.008697227758652115,0.0040221914008322646,0.006876878406601783,-0.006504878658994184,0.031906976744185966,0.02544031311154593,0.007942238267147905,0.003079960513326929,0.0036737553733408035,0.009662751042061268,-0.008463817181548872,0.048342764753435796,0.015440508628519423,0.016438356164383494,0.006547448541146528,0.028115718528672673,0.021875254127022847,0.015074661398544187,0.06085753803596128,0.02486085343228206,0.004155844155844246,0.022507071071793838,0.005630630630630629,0.04187898089171971,0.012247397428046591,0.005750694330991735,-0.03038682335968257,0.0027201632097924033,0.017640141121128883,0.04526635385040012,0.020403536613012863,0.010312757818945473,0.04479258605472203,-0.022622676468830316,0.011399143617636831,0.012014134275618371,0.00025404890441405037,0.023952314780955275,0.06228373702422152,-0.007711833207386221,0.01782945736434116,0.001567316232171878,-0.009392843132981832,-0.0052724994779702605,0.004869228521332536,0.005182839044054255,0.04103053435114501,-0.0003536250248643569,0.07171269462438912,0.04285654816418294,0.00967336683417086,-0.01177861102054123,0.021503814021067935,0.026086630132872823,0.029189365128310607,0.0126953125,0.0058212532815888895,0.021173104434907053,0.021695760598503755,0.011783610069630468,0.0230205429957675,0.0016331261194815205,-0.013403880070546714,0.006459459459459582,-0.0013548466559920591,0.023534570969156343,0.0006362464720950367,0.036141346863056256,0.004275114486116838,0.001799370220422869,0.010760760760760713,0.04255718035245604,-0.012415191998321307,0.018996856635232984,0.01638176638176647,0.01306532663316573,0.01942868745320503,0.009478672985782088,0.019824763253385225,0.024064946361264106,-0.017208092000335795,0.004537719795802531
